Feature,Importance,Std
V7152,0.0,0.0
V7151,0.0,0.0
V7150,0.0,0.0
V7159,0.0,0.0
V7186,0.0,0.0
V7185,0.0,0.0
V7184,0.0,0.0
V7183,0.0,0.0
V7182,0.0,0.0
V7181,0.0,0.0
V7180,0.0,0.0
V718,0.0,0.0
V7179,0.0,0.0
V7168,0.0,0.0
V7177,0.0,0.0
V7176,0.0,0.0
V7174,0.0,0.0
V7173,0.0,0.0
V7172,0.0,0.0
V7171,0.0,0.0
V7170,0.0,0.0
V717,0.0,0.0
V7169,0.0,0.0
V7178,0.0,0.0
V7130,0.0,0.0
V713,0.0,0.0
V7129,0.0,0.0
V7128,0.0,0.0
V7127,0.0,0.0
V7126,0.0,0.0
V7125,0.0,0.0
V7124,0.0,0.0
V7123,0.0,0.0
V715,0.0,0.0
V7121,0.0,0.0
V7120,0.0,0.0
V712,0.0,0.0
V7119,0.0,0.0
V709,0.0,0.0
V7117,0.0,0.0
V7116,0.0,0.0
V7115,0.0,0.0
V7114,0.0,0.0
V7122,0.0,0.0
V7149,0.0,0.0
V7148,0.0,0.0
V7147,0.0,0.0
V7118,0.0,0.0
V7146,0.0,0.0
V7145,0.0,0.0
V7144,0.0,0.0
V7143,0.0,0.0
V7141,0.0,0.0
V7131,0.0,0.0
V714,0.0,0.0
V7139,0.0,0.0
V7138,0.0,0.0
V7137,0.0,0.0
V7136,0.0,0.0
V7135,0.0,0.0
V7134,0.0,0.0
V7133,0.0,0.0
V7132,0.0,0.0
V7103,0.0,0.0
V7140,0.0,0.0
V6935,0.0,0.0
V6934,0.0,0.0
V6933,0.0,0.0
V6932,0.0,0.0
V6931,0.0,0.0
V696,0.0,0.0
V6959,0.0,0.0
V6958,0.0,0.0
V6957,0.0,0.0
V7041,0.0,0.0
V6955,0.0,0.0
V6954,0.0,0.0
V6952,0.0,0.0
V6951,0.0,0.0
V6950,0.0,0.0
V695,0.0,0.0
V6922,0.0,0.0
V6921,0.0,0.0
V692,0.0,0.0
V6956,0.0,0.0
V6983,0.0,0.0
V6982,0.0,0.0
V6981,0.0,0.0
V6980,0.0,0.0
V698,0.0,0.0
V6979,0.0,0.0
V6949,0.0,0.0
V6947,0.0,0.0
V6946,0.0,0.0
V6964,0.0,0.0
V6973,0.0,0.0
V6972,0.0,0.0
V6971,0.0,0.0
V6970,0.0,0.0
V697,0.0,0.0
V6969,0.0,0.0
V6968,0.0,0.0
V6966,0.0,0.0
V6965,0.0,0.0
V6974,0.0,0.0
V6929,0.0,0.0
V6928,0.0,0.0
V6927,0.0,0.0
V6926,0.0,0.0
V6925,0.0,0.0
V6924,0.0,0.0
V6894,0.0,0.0
V6893,0.0,0.0
V6892,0.0,0.0
V6919,0.0,0.0
V689,0.0,0.0
V6889,0.0,0.0
V6916,0.0,0.0
V6915,0.0,0.0
V6914,0.0,0.0
V6913,0.0,0.0
V6912,0.0,0.0
V6911,0.0,0.0
V6910,0.0,0.0
V6891,0.0,0.0
V6918,0.0,0.0
V6945,0.0,0.0
V6944,0.0,0.0
V6943,0.0,0.0
V6942,0.0,0.0
V6941,0.0,0.0
V6940,0.0,0.0
V694,0.0,0.0
V6939,0.0,0.0
V693,0.0,0.0
V6936,0.0,0.0
V6908,0.0,0.0
V6907,0.0,0.0
V6906,0.0,0.0
V6905,0.0,0.0
V6904,0.0,0.0
V6903,0.0,0.0
V6902,0.0,0.0
V6930,0.0,0.0
V6938,0.0,0.0
V7022,0.0,0.0
V7021,0.0,0.0
V7020,0.0,0.0
V702,0.0,0.0
V7019,0.0,0.0
V7003,0.0,0.0
V7002,0.0,0.0
V9623,0.0,0.0
V9622,0.0,0.0
V6984,0.0,0.0
V9620,0.0,0.0
V9619,0.0,0.0
V9618,0.0,0.0
V9617,0.0,0.0
V9616,0.0,0.0
V9615,0.0,0.0
V9614,0.0,0.0
V9613,0.0,0.0
V9611,0.0,0.0
V9621,0.0,0.0
V7040,0.0,0.0
V704,0.0,0.0
V7039,0.0,0.0
V7038,0.0,0.0
V7037,0.0,0.0
V7036,0.0,0.0
V7035,0.0,0.0
V7034,0.0,0.0
V7033,0.0,0.0
V7023,0.0,0.0
V961,0.0,0.0
V7030,0.0,0.0
V703,0.0,0.0
V7029,0.0,0.0
V7028,0.0,0.0
V7027,0.0,0.0
V7026,0.0,0.0
V7025,0.0,0.0
V7024,0.0,0.0
V9610,0.0,0.0
V70,0.0,0.0
V7,0.0,0.0
V6999,0.0,0.0
V6998,0.0,0.0
V6997,0.0,0.0
V6996,0.0,0.0
V6995,0.0,0.0
V6994,0.0,0.0
V6993,0.0,0.0
V6991,0.0,0.0
V6963,0.0,0.0
V6962,0.0,0.0
V6961,0.0,0.0
V6960,0.0,0.0
V6989,0.0,0.0
V6988,0.0,0.0
V6987,0.0,0.0
V6986,0.0,0.0
V6985,0.0,0.0
V6992,0.0,0.0
V6990,0.0,0.0
V699,0.0,0.0
V7015,0.0,0.0
V7014,0.0,0.0
V7013,0.0,0.0
V7012,0.0,0.0
V7011,0.0,0.0
V7010,0.0,0.0
V701,0.0,0.0
V700,0.0,0.0
V7008,0.0,0.0
V7007,0.0,0.0
V7006,0.0,0.0
V7005,0.0,0.0
V7004,0.0,0.0
V6978,0.0,0.0
V6977,0.0,0.0
V6975,0.0,0.0
V7001,0.0,0.0
V7000,0.0,0.0
V7009,0.0,0.0
V6220,0.0,0.0
V622,0.0,0.0
V6219,0.0,0.0
V6218,0.0,0.0
V6190,0.0,0.0
V619,0.0,0.0
V6189,0.0,0.0
V6188,0.0,0.0
V6187,0.0,0.0
V6592,0.0,0.0
V6185,0.0,0.0
V6184,0.0,0.0
V6183,0.0,0.0
V6182,0.0,0.0
V621,0.0,0.0
V6209,0.0,0.0
V6208,0.0,0.0
V6207,0.0,0.0
V6206,0.0,0.0
V6186,0.0,0.0
V6239,0.0,0.0
V6238,0.0,0.0
V6237,0.0,0.0
V6236,0.0,0.0
V6235,0.0,0.0
V6234,0.0,0.0
V6233,0.0,0.0
V6232,0.0,0.0
V6204,0.0,0.0
V6221,0.0,0.0
V6202,0.0,0.0
V6201,0.0,0.0
V6200,0.0,0.0
V62,0.0,0.0
V6198,0.0,0.0
V6197,0.0,0.0
V6224,0.0,0.0
V6223,0.0,0.0
V6222,0.0,0.0
V6203,0.0,0.0
V6158,0.0,0.0
V6157,0.0,0.0
V6156,0.0,0.0
V6154,0.0,0.0
V6153,0.0,0.0
V6181,0.0,0.0
V6180,0.0,0.0
V618,0.0,0.0
V6179,0.0,0.0
V6205,0.0,0.0
V6177,0.0,0.0
V6147,0.0,0.0
V6146,0.0,0.0
V6145,0.0,0.0
V6144,0.0,0.0
V6143,0.0,0.0
V6142,0.0,0.0
V6141,0.0,0.0
V6140,0.0,0.0
V6178,0.0,0.0
V6176,0.0,0.0
V6175,0.0,0.0
V6174,0.0,0.0
V6173,0.0,0.0
V6172,0.0,0.0
V6171,0.0,0.0
V6170,0.0,0.0
V617,0.0,0.0
V6169,0.0,0.0
V6159,0.0,0.0
V6196,0.0,0.0
V6195,0.0,0.0
V6194,0.0,0.0
V6193,0.0,0.0
V6192,0.0,0.0
V6191,0.0,0.0
V6161,0.0,0.0
V6160,0.0,0.0
V616,0.0,0.0
V6168,0.0,0.0
V6295,0.0,0.0
V6294,0.0,0.0
V6293,0.0,0.0
V6292,0.0,0.0
V6291,0.0,0.0
V6290,0.0,0.0
V6289,0.0,0.0
V6260,0.0,0.0
V626,0.0,0.0
V6210,0.0,0.0
V6258,0.0,0.0
V6257,0.0,0.0
V6256,0.0,0.0
V6255,0.0,0.0
V6254,0.0,0.0
V6282,0.0,0.0
V6281,0.0,0.0
V6280,0.0,0.0
V628,0.0,0.0
V6259,0.0,0.0
V6310,0.0,0.0
V631,0.0,0.0
V6309,0.0,0.0
V6307,0.0,0.0
V6306,0.0,0.0
V6305,0.0,0.0
V6304,0.0,0.0
V6303,0.0,0.0
V6302,0.0,0.0
V6296,0.0,0.0
V6300,0.0,0.0
V6274,0.0,0.0
V6273,0.0,0.0
V6272,0.0,0.0
V6271,0.0,0.0
V6270,0.0,0.0
V627,0.0,0.0
V6269,0.0,0.0
V6297,0.0,0.0
V6301,0.0,0.0
V6228,0.0,0.0
V6227,0.0,0.0
V6226,0.0,0.0
V6225,0.0,0.0
V6253,0.0,0.0
V6252,0.0,0.0
V6251,0.0,0.0
V6250,0.0,0.0
V625,0.0,0.0
V6279,0.0,0.0
V6248,0.0,0.0
V6247,0.0,0.0
V6217,0.0,0.0
V6216,0.0,0.0
V6215,0.0,0.0
V6214,0.0,0.0
V6213,0.0,0.0
V6212,0.0,0.0
V6211,0.0,0.0
V6249,0.0,0.0
V6278,0.0,0.0
V6246,0.0,0.0
V6245,0.0,0.0
V6244,0.0,0.0
V6243,0.0,0.0
V6242,0.0,0.0
V6241,0.0,0.0
V6240,0.0,0.0
V624,0.0,0.0
V6229,0.0,0.0
V6267,0.0,0.0
V6266,0.0,0.0
V6265,0.0,0.0
V6264,0.0,0.0
V6263,0.0,0.0
V6262,0.0,0.0
V6261,0.0,0.0
V6231,0.0,0.0
V6230,0.0,0.0
V623,0.0,0.0
V6268,0.0,0.0
V6046,0.0,0.0
V6045,0.0,0.0
V6044,0.0,0.0
V6043,0.0,0.0
V6042,0.0,0.0
V6041,0.0,0.0
V604,0.0,0.0
V6039,0.0,0.0
V6038,0.0,0.0
V614,0.0,0.0
V6065,0.0,0.0
V6064,0.0,0.0
V6063,0.0,0.0
V6062,0.0,0.0
V6061,0.0,0.0
V6031,0.0,0.0
V6030,0.0,0.0
V603,0.0,0.0
V6029,0.0,0.0
V6066,0.0,0.0
V6093,0.0,0.0
V6092,0.0,0.0
V6091,0.0,0.0
V6090,0.0,0.0
V6060,0.0,0.0
V606,0.0,0.0
V6059,0.0,0.0
V6058,0.0,0.0
V6057,0.0,0.0
V6076,0.0,0.0
V6055,0.0,0.0
V6054,0.0,0.0
V6053,0.0,0.0
V6052,0.0,0.0
V6080,0.0,0.0
V608,0.0,0.0
V6079,0.0,0.0
V6078,0.0,0.0
V6077,0.0,0.0
V6056,0.0,0.0
V6009,0.0,0.0
V6037,0.0,0.0
V6036,0.0,0.0
V6035,0.0,0.0
V6034,0.0,0.0
V6033,0.0,0.0
V6032,0.0,0.0
V6002,0.0,0.0
V6001,0.0,0.0
V6028,0.0,0.0
V600,0.0,0.0
V60,0.0,0.0
V6,0.0,0.0
V5998,0.0,0.0
V5997,0.0,0.0
V5996,0.0,0.0
V6022,0.0,0.0
V6021,0.0,0.0
V6020,0.0,0.0
V6000,0.0,0.0
V6027,0.0,0.0
V6026,0.0,0.0
V6025,0.0,0.0
V6024,0.0,0.0
V6023,0.0,0.0
V6051,0.0,0.0
V6050,0.0,0.0
V605,0.0,0.0
V6049,0.0,0.0
V601,0.0,0.0
V6047,0.0,0.0
V6017,0.0,0.0
V6016,0.0,0.0
V6015,0.0,0.0
V6014,0.0,0.0
V6013,0.0,0.0
V6012,0.0,0.0
V6011,0.0,0.0
V6010,0.0,0.0
V6048,0.0,0.0
V6149,0.0,0.0
V6148,0.0,0.0
V6118,0.0,0.0
V6117,0.0,0.0
V6116,0.0,0.0
V6115,0.0,0.0
V6114,0.0,0.0
V6113,0.0,0.0
V6112,0.0,0.0
V6094,0.0,0.0
V6110,0.0,0.0
V611,0.0,0.0
V6138,0.0,0.0
V6137,0.0,0.0
V6136,0.0,0.0
V6135,0.0,0.0
V6134,0.0,0.0
V6133,0.0,0.0
V6102,0.0,0.0
V6111,0.0,0.0
V6139,0.0,0.0
V6167,0.0,0.0
V6166,0.0,0.0
V6165,0.0,0.0
V6164,0.0,0.0
V6163,0.0,0.0
V6162,0.0,0.0
V6132,0.0,0.0
V6131,0.0,0.0
V615,0.0,0.0
V613,0.0,0.0
V6128,0.0,0.0
V6127,0.0,0.0
V6126,0.0,0.0
V6125,0.0,0.0
V6124,0.0,0.0
V6152,0.0,0.0
V6151,0.0,0.0
V6150,0.0,0.0
V6130,0.0,0.0
V6082,0.0,0.0
V6081,0.0,0.0
V6109,0.0,0.0
V6108,0.0,0.0
V6107,0.0,0.0
V6106,0.0,0.0
V6105,0.0,0.0
V6104,0.0,0.0
V6075,0.0,0.0
V6101,0.0,0.0
V6073,0.0,0.0
V6072,0.0,0.0
V6071,0.0,0.0
V6070,0.0,0.0
V607,0.0,0.0
V6069,0.0,0.0
V6068,0.0,0.0
V6067,0.0,0.0
V6095,0.0,0.0
V6074,0.0,0.0
V6100,0.0,0.0
V610,0.0,0.0
V61,0.0,0.0
V6099,0.0,0.0
V6098,0.0,0.0
V6097,0.0,0.0
V6096,0.0,0.0
V6123,0.0,0.0
V6122,0.0,0.0
V6083,0.0,0.0
V6120,0.0,0.0
V612,0.0,0.0
V6119,0.0,0.0
V609,0.0,0.0
V6089,0.0,0.0
V6088,0.0,0.0
V6087,0.0,0.0
V6086,0.0,0.0
V6085,0.0,0.0
V6084,0.0,0.0
V6121,0.0,0.0
V6496,0.0,0.0
V6495,0.0,0.0
V6494,0.0,0.0
V6493,0.0,0.0
V6492,0.0,0.0
V6491,0.0,0.0
V6490,0.0,0.0
V649,0.0,0.0
V6489,0.0,0.0
V6283,0.0,0.0
V6487,0.0,0.0
V6471,0.0,0.0
V6470,0.0,0.0
V9638,0.0,0.0
V9637,0.0,0.0
V9636,0.0,0.0
V9635,0.0,0.0
V9634,0.0,0.0
V9633,0.0,0.0
V6488,0.0,0.0
V6486,0.0,0.0
V6485,0.0,0.0
V6512,0.0,0.0
V6511,0.0,0.0
V6510,0.0,0.0
V651,0.0,0.0
V6509,0.0,0.0
V6508,0.0,0.0
V6507,0.0,0.0
V6497,0.0,0.0
V6505,0.0,0.0
V6504,0.0,0.0
V6503,0.0,0.0
V6502,0.0,0.0
V6501,0.0,0.0
V6500,0.0,0.0
V9625,0.0,0.0
V6499,0.0,0.0
V6498,0.0,0.0
V6506,0.0,0.0
V6473,0.0,0.0
V6472,0.0,0.0
V6443,0.0,0.0
V6442,0.0,0.0
V6441,0.0,0.0
V647,0.0,0.0
V6469,0.0,0.0
V6468,0.0,0.0
V6467,0.0,0.0
V9632,0.0,0.0
V6465,0.0,0.0
V6464,0.0,0.0
V6463,0.0,0.0
V6462,0.0,0.0
V6461,0.0,0.0
V6460,0.0,0.0
V646,0.0,0.0
V6459,0.0,0.0
V6429,0.0,0.0
V6466,0.0,0.0
V9631,0.0,0.0
V9630,0.0,0.0
V963,0.0,0.0
V9629,0.0,0.0
V9628,0.0,0.0
V9627,0.0,0.0
V9626,0.0,0.0
V6458,0.0,0.0
V6457,0.0,0.0
V6474,0.0,0.0
V6484,0.0,0.0
V6483,0.0,0.0
V6482,0.0,0.0
V6480,0.0,0.0
V648,0.0,0.0
V6479,0.0,0.0
V6478,0.0,0.0
V6477,0.0,0.0
V6476,0.0,0.0
V6456,0.0,0.0
V6571,0.0,0.0
V6542,0.0,0.0
V6570,0.0,0.0
V657,0.0,0.0
V6569,0.0,0.0
V6568,0.0,0.0
V6567,0.0,0.0
V6566,0.0,0.0
V6565,0.0,0.0
V6515,0.0,0.0
V6563,0.0,0.0
V6562,0.0,0.0
V6561,0.0,0.0
V6560,0.0,0.0
V656,0.0,0.0
V6559,0.0,0.0
V6558,0.0,0.0
V6528,0.0,0.0
V6556,0.0,0.0
V6564,0.0,0.0
V6591,0.0,0.0
V659,0.0,0.0
V6589,0.0,0.0
V6588,0.0,0.0
V6587,0.0,0.0
V6586,0.0,0.0
V6585,0.0,0.0
V6584,0.0,0.0
V6583,0.0,0.0
V6572,0.0,0.0
V6581,0.0,0.0
V6580,0.0,0.0
V658,0.0,0.0
V6579,0.0,0.0
V6577,0.0,0.0
V6576,0.0,0.0
V6575,0.0,0.0
V6574,0.0,0.0
V6573,0.0,0.0
V6582,0.0,0.0
V6533,0.0,0.0
V6531,0.0,0.0
V6530,0.0,0.0
V653,0.0,0.0
V6529,0.0,0.0
V650,0.0,0.0
V65,0.0,0.0
V6527,0.0,0.0
V6526,0.0,0.0
V6555,0.0,0.0
V6524,0.0,0.0
V6522,0.0,0.0
V6521,0.0,0.0
V6520,0.0,0.0
V652,0.0,0.0
V6519,0.0,0.0
V6518,0.0,0.0
V6517,0.0,0.0
V6516,0.0,0.0
V6525,0.0,0.0
V6553,0.0,0.0
V6552,0.0,0.0
V6551,0.0,0.0
V6550,0.0,0.0
V655,0.0,0.0
V6549,0.0,0.0
V6548,0.0,0.0
V6547,0.0,0.0
V6546,0.0,0.0
V6534,0.0,0.0
V6544,0.0,0.0
V6543,0.0,0.0
V6514,0.0,0.0
V6513,0.0,0.0
V6540,0.0,0.0
V654,0.0,0.0
V6539,0.0,0.0
V6537,0.0,0.0
V6536,0.0,0.0
V6535,0.0,0.0
V6545,0.0,0.0
V6365,0.0,0.0
V6364,0.0,0.0
V6363,0.0,0.0
V6362,0.0,0.0
V6361,0.0,0.0
V6360,0.0,0.0
V636,0.0,0.0
V6359,0.0,0.0
V6329,0.0,0.0
V6428,0.0,0.0
V6327,0.0,0.0
V6326,0.0,0.0
V6354,0.0,0.0
V6353,0.0,0.0
V6352,0.0,0.0
V6351,0.0,0.0
V6350,0.0,0.0
V635,0.0,0.0
V6349,0.0,0.0
V6328,0.0,0.0
V6383,0.0,0.0
V6382,0.0,0.0
V6381,0.0,0.0
V6380,0.0,0.0
V638,0.0,0.0
V6379,0.0,0.0
V6378,0.0,0.0
V6377,0.0,0.0
V6376,0.0,0.0
V6366,0.0,0.0
V6374,0.0,0.0
V6373,0.0,0.0
V6343,0.0,0.0
V6342,0.0,0.0
V6341,0.0,0.0
V6340,0.0,0.0
V6369,0.0,0.0
V6368,0.0,0.0
V6367,0.0,0.0
V6375,0.0,0.0
V630,0.0,0.0
V63,0.0,0.0
V6299,0.0,0.0
V6325,0.0,0.0
V6324,0.0,0.0
V6323,0.0,0.0
V6322,0.0,0.0
V6321,0.0,0.0
V6320,0.0,0.0
V6348,0.0,0.0
V6319,0.0,0.0
V6318,0.0,0.0
V6317,0.0,0.0
V6316,0.0,0.0
V6315,0.0,0.0
V6288,0.0,0.0
V6287,0.0,0.0
V6286,0.0,0.0
V6285,0.0,0.0
V632,0.0,0.0
V6347,0.0,0.0
V6346,0.0,0.0
V6345,0.0,0.0
V6344,0.0,0.0
V6314,0.0,0.0
V6313,0.0,0.0
V6312,0.0,0.0
V6311,0.0,0.0
V634,0.0,0.0
V633,0.0,0.0
V6338,0.0,0.0
V6337,0.0,0.0
V6336,0.0,0.0
V6335,0.0,0.0
V6334,0.0,0.0
V6333,0.0,0.0
V6332,0.0,0.0
V6331,0.0,0.0
V6330,0.0,0.0
V6339,0.0,0.0
V6437,0.0,0.0
V6436,0.0,0.0
V6435,0.0,0.0
V6434,0.0,0.0
V6433,0.0,0.0
V6432,0.0,0.0
V6431,0.0,0.0
V6430,0.0,0.0
V643,0.0,0.0
V6355,0.0,0.0
V64,0.0,0.0
V6399,0.0,0.0
V6426,0.0,0.0
V6425,0.0,0.0
V6424,0.0,0.0
V6423,0.0,0.0
V6422,0.0,0.0
V6421,0.0,0.0
V6420,0.0,0.0
V640,0.0,0.0
V6427,0.0,0.0
V6455,0.0,0.0
V6454,0.0,0.0
V6453,0.0,0.0
V6452,0.0,0.0
V6451,0.0,0.0
V6450,0.0,0.0
V645,0.0,0.0
V6449,0.0,0.0
V6438,0.0,0.0
V6447,0.0,0.0
V6446,0.0,0.0
V6445,0.0,0.0
V6414,0.0,0.0
V6413,0.0,0.0
V6412,0.0,0.0
V6440,0.0,0.0
V644,0.0,0.0
V6439,0.0,0.0
V6448,0.0,0.0
V6372,0.0,0.0
V6371,0.0,0.0
V637,0.0,0.0
V6398,0.0,0.0
V6397,0.0,0.0
V6396,0.0,0.0
V6395,0.0,0.0
V6394,0.0,0.0
V6393,0.0,0.0
V642,0.0,0.0
V6391,0.0,0.0
V6390,0.0,0.0
V639,0.0,0.0
V6389,0.0,0.0
V6388,0.0,0.0
V6387,0.0,0.0
V6358,0.0,0.0
V6357,0.0,0.0
V6356,0.0,0.0
V6392,0.0,0.0
V6419,0.0,0.0
V6418,0.0,0.0
V6417,0.0,0.0
V6416,0.0,0.0
V6415,0.0,0.0
V6386,0.0,0.0
V6385,0.0,0.0
V6384,0.0,0.0
V6411,0.0,0.0
V6400,0.0,0.0
V641,0.0,0.0
V6409,0.0,0.0
V6408,0.0,0.0
V6407,0.0,0.0
V6406,0.0,0.0
V6405,0.0,0.0
V6404,0.0,0.0
V6403,0.0,0.0
V6402,0.0,0.0
V6401,0.0,0.0
V6410,0.0,0.0
V13164,0.0,0.0
V13192,0.0,0.0
V13191,0.0,0.0
V13190,0.0,0.0
V1319,0.0,0.0
V13189,0.0,0.0
V13188,0.0,0.0
V13187,0.0,0.0
V13186,0.0,0.0
V19389,0.0,0.0
V13184,0.0,0.0
V13155,0.0,0.0
V13154,0.0,0.0
V13153,0.0,0.0
V13152,0.0,0.0
V13151,0.0,0.0
V13150,0.0,0.0
V1315,0.0,0.0
V13178,0.0,0.0
V13185,0.0,0.0
V13183,0.0,0.0
V13182,0.0,0.0
V13181,0.0,0.0
V13180,0.0,0.0
V1318,0.0,0.0
V13179,0.0,0.0
V13205,0.0,0.0
V13204,0.0,0.0
V13203,0.0,0.0
V13165,0.0,0.0
V13201,0.0,0.0
V13200,0.0,0.0
V1320,0.0,0.0
V13199,0.0,0.0
V13198,0.0,0.0
V1317,0.0,0.0
V13169,0.0,0.0
V13168,0.0,0.0
V13166,0.0,0.0
V13202,0.0,0.0
V13158,0.0,0.0
V13157,0.0,0.0
V13156,0.0,0.0
V13127,0.0,0.0
V13126,0.0,0.0
V13125,0.0,0.0
V13124,0.0,0.0
V13123,0.0,0.0
V13122,0.0,0.0
V13177,0.0,0.0
V13120,0.0,0.0
V13149,0.0,0.0
V13148,0.0,0.0
V13147,0.0,0.0
V13146,0.0,0.0
V13144,0.0,0.0
V13143,0.0,0.0
V13142,0.0,0.0
V13141,0.0,0.0
V13121,0.0,0.0
V13176,0.0,0.0
V13175,0.0,0.0
V13174,0.0,0.0
V13173,0.0,0.0
V13172,0.0,0.0
V13171,0.0,0.0
V13170,0.0,0.0
V13140,0.0,0.0
V1314,0.0,0.0
V13159,0.0,0.0
V13138,0.0,0.0
V13137,0.0,0.0
V13136,0.0,0.0
V13135,0.0,0.0
V13163,0.0,0.0
V13162,0.0,0.0
V13161,0.0,0.0
V13160,0.0,0.0
V1316,0.0,0.0
V13139,0.0,0.0
V13237,0.0,0.0
V13236,0.0,0.0
V13264,0.0,0.0
V13263,0.0,0.0
V13262,0.0,0.0
V13261,0.0,0.0
V13260,0.0,0.0
V1326,0.0,0.0
V13259,0.0,0.0
V13210,0.0,0.0
V13257,0.0,0.0
V13256,0.0,0.0
V13255,0.0,0.0
V13254,0.0,0.0
V13224,0.0,0.0
V13223,0.0,0.0
V13222,0.0,0.0
V13221,0.0,0.0
V1325,0.0,0.0
V13258,0.0,0.0
V13283,0.0,0.0
V13282,0.0,0.0
V13253,0.0,0.0
V13252,0.0,0.0
V13251,0.0,0.0
V13250,0.0,0.0
V13279,0.0,0.0
V13278,0.0,0.0
V13277,0.0,0.0
V13238,0.0,0.0
V13275,0.0,0.0
V13274,0.0,0.0
V13273,0.0,0.0
V13272,0.0,0.0
V13271,0.0,0.0
V13270,0.0,0.0
V1327,0.0,0.0
V13269,0.0,0.0
V13239,0.0,0.0
V13276,0.0,0.0
V13229,0.0,0.0
V13228,0.0,0.0
V13227,0.0,0.0
V13226,0.0,0.0
V13225,0.0,0.0
V13197,0.0,0.0
V13196,0.0,0.0
V13195,0.0,0.0
V13194,0.0,0.0
V13249,0.0,0.0
V13220,0.0,0.0
V1322,0.0,0.0
V13219,0.0,0.0
V13218,0.0,0.0
V13217,0.0,0.0
V13216,0.0,0.0
V13214,0.0,0.0
V13212,0.0,0.0
V13211,0.0,0.0
V13193,0.0,0.0
V13248,0.0,0.0
V13247,0.0,0.0
V13246,0.0,0.0
V13245,0.0,0.0
V13244,0.0,0.0
V13243,0.0,0.0
V13242,0.0,0.0
V13241,0.0,0.0
V13240,0.0,0.0
V1323,0.0,0.0
V1321,0.0,0.0
V13208,0.0,0.0
V13207,0.0,0.0
V13235,0.0,0.0
V13234,0.0,0.0
V13233,0.0,0.0
V13232,0.0,0.0
V13231,0.0,0.0
V13230,0.0,0.0
V1324,0.0,0.0
V13023,0.0,0.0
V13022,0.0,0.0
V13021,0.0,0.0
V13020,0.0,0.0
V1302,0.0,0.0
V13048,0.0,0.0
V13047,0.0,0.0
V13018,0.0,0.0
V13017,0.0,0.0
V13116,0.0,0.0
V13015,0.0,0.0
V13014,0.0,0.0
V13012,0.0,0.0
V13011,0.0,0.0
V1301,0.0,0.0
V13009,0.0,0.0
V13008,0.0,0.0
V13007,0.0,0.0
V13006,0.0,0.0
V13016,0.0,0.0
V13041,0.0,0.0
V13040,0.0,0.0
V1304,0.0,0.0
V13039,0.0,0.0
V13038,0.0,0.0
V13037,0.0,0.0
V13036,0.0,0.0
V13035,0.0,0.0
V13034,0.0,0.0
V13024,0.0,0.0
V13061,0.0,0.0
V13031,0.0,0.0
V13030,0.0,0.0
V1303,0.0,0.0
V13029,0.0,0.0
V13028,0.0,0.0
V13027,0.0,0.0
V13026,0.0,0.0
V13025,0.0,0.0
V13062,0.0,0.0
V9924,0.0,0.0
V9923,0.0,0.0
V9922,0.0,0.0
V992,0.0,0.0
V9919,0.0,0.0
V9918,0.0,0.0
V9917,0.0,0.0
V9916,0.0,0.0
V9915,0.0,0.0
V13005,0.0,0.0
V9912,0.0,0.0
V12965,0.0,0.0
V12964,0.0,0.0
V12963,0.0,0.0
V12991,0.0,0.0
V12990,0.0,0.0
V1299,0.0,0.0
V12989,0.0,0.0
V12988,0.0,0.0
V9913,0.0,0.0
V13033,0.0,0.0
V13032,0.0,0.0
V13004,0.0,0.0
V13002,0.0,0.0
V13001,0.0,0.0
V13000,0.0,0.0
V1300,0.0,0.0
V130,0.0,0.0
V12999,0.0,0.0
V9925,0.0,0.0
V12997,0.0,0.0
V12996,0.0,0.0
V12995,0.0,0.0
V12994,0.0,0.0
V12993,0.0,0.0
V12992,0.0,0.0
V13019,0.0,0.0
V1298,0.0,0.0
V9926,0.0,0.0
V12998,0.0,0.0
V13098,0.0,0.0
V13097,0.0,0.0
V13096,0.0,0.0
V13095,0.0,0.0
V13094,0.0,0.0
V13093,0.0,0.0
V13092,0.0,0.0
V1312,0.0,0.0
V13119,0.0,0.0
V13042,0.0,0.0
V13117,0.0,0.0
V13088,0.0,0.0
V13087,0.0,0.0
V13086,0.0,0.0
V13085,0.0,0.0
V13084,0.0,0.0
V13083,0.0,0.0
V13082,0.0,0.0
V13081,0.0,0.0
V13118,0.0,0.0
V13115,0.0,0.0
V13114,0.0,0.0
V13113,0.0,0.0
V13112,0.0,0.0
V13111,0.0,0.0
V13110,0.0,0.0
V13108,0.0,0.0
V13106,0.0,0.0
V13134,0.0,0.0
V13099,0.0,0.0
V13131,0.0,0.0
V13130,0.0,0.0
V1313,0.0,0.0
V13129,0.0,0.0
V13128,0.0,0.0
V13101,0.0,0.0
V13100,0.0,0.0
V1310,0.0,0.0
V131,0.0,0.0
V13133,0.0,0.0
V13089,0.0,0.0
V13060,0.0,0.0
V1306,0.0,0.0
V13059,0.0,0.0
V13058,0.0,0.0
V13057,0.0,0.0
V13055,0.0,0.0
V13054,0.0,0.0
V13052,0.0,0.0
V13080,0.0,0.0
V1305,0.0,0.0
V13049,0.0,0.0
V13077,0.0,0.0
V13076,0.0,0.0
V13075,0.0,0.0
V13074,0.0,0.0
V13046,0.0,0.0
V13044,0.0,0.0
V13043,0.0,0.0
V13051,0.0,0.0
V1308,0.0,0.0
V13079,0.0,0.0
V13105,0.0,0.0
